2015	8	29	0	Autodesk	20
2015	8	29	0	BlackRock	21
2015	8	29	0	Target_Corporation	48
2015	8	29	21	Amazon.com	234
2015	8	29	21	Citigroup	30
2015	8	29	21	Gilead_Sciences	30
2015	8	31	7	Netflix	211
2015	8	31	14	Akamai_Technologies	69
2015	8	31	14	U.S._Bancorp	25
2015	8	31	16	Automatic_Data_Processing	26
2015	8	31	16	L_Brands	26
2015	9	1	3	Target_Corporation	104
2015	9	1	3	United_Technologies_Corporation	27
2015	9	1	13	Autodesk	32
2015	9	1	16	BlackRock	85
2015	9	1	16	Expedia,_Inc.	29
2015	9	1	21	ConocoPhillips	95
2015	9	2	1	Morgan_Stanley	35
2015	9	2	6	Phillips_66	40
2015	9	2	12	Harman_International_Industries	24
2015	9	2	12	United_Technologies_Corporation	27
2015	9	2	19	Amazon.com	382
2015	9	2	23	Expedia,_Inc.	24
2015	9	2	23	Mattel	23
2015	9	3	8	ConocoPhillips	23
2015	9	4	3	Pfizer	41
2015	9	4	3	Target_Corporation	82
2015	9	4	5	Nordstrom	22
2015	9	4	5	TripAdvisor	22
2015	9	5	3	Netflix	277
2015	9	5	11	Cisco_Systems	31
2015	9	5	16	Target_Corporation	51
2015	9	6	6	Target_Corporation	35
2015	9	6	15	BlackRock	25
2015	9	6	15	Cisco_Systems	36
2015	9	6	21	Cisco_Systems	49
2015	9	6	21	Nike,_Inc.	106
2015	9	6	21	Pfizer	88
2015	9	8	11	Harman_International_Industries	24
2015	9	8	13	Pfizer	84
2015	9	8	15	Amazon.com	453
2015	9	8	16	Citigroup	81
2015	9	8	21	Urban_Outfitters	37
2015	9	9	3	Urban_Outfitters	23
2015	9	9	16	Automatic_Data_Processing	22
2015	9	9	16	Hasbro	75
2015	9	9	21	U.S._Bancorp	38
2015	9	10	20	Caterpillar	31
2015	9	10	20	Mattel	376
2015	9	10	22	Phillips_66	26
2015	9	10	22	Yum!_Brands	26
2015	9	11	9	Nike,_Inc.	167
2015	9	11	23	Target_Corporation	56
2015	9	12	6	Apple_Inc.	809
2015	9	12	6	Autodesk	25
2015	9	12	7	Autodesk	24
2015	9	12	7	Morgan_Stanley	32
2015	9	12	13	Morgan_Stanley	36
2015	9	12	23	Comcast_Corporation	42
2015	9	13	4	Apple_Inc.	215
2015	9	13	4	Ford_Motor_Company	66
2015	9	14	0	EMC_Corporation	25
2015	9	14	2	Citrix_Systems	27
2015	9	14	10	Akamai_Technologies	66
2015	9	14	10	Fossil_Group	20
2015	9	14	10	Mattel	26
2015	9	14	19	Autodesk	34
2015	9	14	19	Mattel	35
2015	9	14	23	Pfizer	46
2015	9	15	8	BlackRock	52
2015	9	15	8	Netflix	175
2015	9	15	8	Nike,_Inc.	117
2015	9	15	15	EMC_Corporation	77
2015	9	15	15	NRG_Energy	24
2015	9	15	16	Equifax	23
2015	9	15	16	Pfizer	96
2015	9	15	17	Target_Corporation	103
2015	9	15	17	United_Technologies_Corporation	36
2015	9	15	17	Xilinx	21
2015	9	15	23	Citrix_Systems	37
2015	9	16	2	Pfizer	45
2015	9	16	9	Visa_Inc.	35
2015	9	16	11	Autodesk	40
2015	9	16	15	U.S._Bancorp	31
2015	9	16	18	BlackRock	60
2015	9	16	18	Dollar_Tree	27
2015	9	16	18	Morgan_Stanley	113
2015	9	16	19	Discovery_Communications	25
2015	9	16	19	Nike,_Inc.	245
2015	9	17	9	Amazon.com	349
2015	9	17	19	MetLife	24
2015	9	17	19	Pfizer	102
2015	9	17	19	Phillips_66	23
2015	9	18	4	Morgan_Stanley	48
2015	9	18	15	Autodesk	31
2015	9	18	15	Caterpillar	22
2015	9	18	15	Netflix	339
2015	9	18	15	Target_Corporation	126
2015	9	19	10	Citigroup	21
2015	9	19	11	Mattel	31
